country,region,zone,district_id,district,vdc
Nepal,Central,Bagmati,23,Sindhupalchok,Atarpur
Nepal,Central,Bagmati,23,Sindhupalchok,Badegau
Nepal,Central,Bagmati,23,Sindhupalchok,Bahrabise
Nepal,Central,Bagmati,23,Sindhupalchok,Bansbari
Nepal,Central,Bagmati,23,Sindhupalchok,Banskharka
Nepal,Central,Bagmati,23,Sindhupalchok,Baramchi
Nepal,Central,Bagmati,23,Sindhupalchok,Baruwa
Nepal,Central,Bagmati,23,Sindhupalchok,Batase
Nepal,Central,Bagmati,23,Sindhupalchok,Bhimtar
Nepal,Central,Bagmati,23,Sindhupalchok,Bhotasipa
Nepal,Central,Bagmati,23,Sindhupalchok,BhoteNamlang
Nepal,Central,Bagmati,23,Sindhupalchok,Bhotechaur
Nepal,Central,Bagmati,23,Sindhupalchok,Choukati
Nepal,Central,Bagmati,23,Sindhupalchok,Choutara
Nepal,Central,Bagmati,23,Sindhupalchok,Dhuyang
Nepal,Central,Bagmati,23,Sindhupalchok,Dubachour
Nepal,Central,Bagmati,23,Sindhupalchok,Fatakshila
Nepal,Central,Bagmati,23,Sindhupalchok,Fulpingdandagau
Nepal,Central,Bagmati,23,Sindhupalchok,Fulpingkatti
Nepal,Central,Bagmati,23,Sindhupalchok,Fulpingkot
Nepal,Central,Bagmati,23,Sindhupalchok,Gati
Nepal,Central,Bagmati,23,Sindhupalchok,Ghorthali
Nepal,Central,Bagmati,23,Sindhupalchok,Ghuskun
Nepal,Central,Bagmati,23,Sindhupalchok,Gloche
Nepal,Central,Bagmati,23,Sindhupalchok,Gumba
Nepal,Central,Bagmati,23,Sindhupalchok,Gunsakot
Nepal,Central,Bagmati,23,Sindhupalchok,Hagam
Nepal,Central,Bagmati,23,Sindhupalchok,Haibung
Nepal,Central,Bagmati,23,Sindhupalchok,Helumbu
Nepal,Central,Bagmati,23,Sindhupalchok,Ichok
Nepal,Central,Bagmati,23,Sindhupalchok,Irkhu
Nepal,Central,Bagmati,23,Sindhupalchok,Jalbire
Nepal,Central,Bagmati,23,Sindhupalchok,Jethal
Nepal,Central,Bagmati,23,Sindhupalchok,Jyamire
Nepal,Central,Bagmati,23,Sindhupalchok,Kadambas
Nepal,Central,Bagmati,23,Sindhupalchok,Kalika
Nepal,Central,Bagmati,23,Sindhupalchok,Karthali
Nepal,Central,Bagmati,23,Sindhupalchok,Kiwool
Nepal,Central,Bagmati,23,Sindhupalchok,Kubhinde
Nepal,Central,Bagmati,23,Sindhupalchok,Kunchok
Nepal,Central,Bagmati,23,Sindhupalchok,Lagarche
Nepal,Central,Bagmati,23,Sindhupalchok,Lisankhu
Nepal,Central,Bagmati,23,Sindhupalchok,Listikot
Nepal,Central,Bagmati,23,Sindhupalchok,Mahankal
Nepal,Central,Bagmati,23,Sindhupalchok,Maneswor
Nepal,Central,Bagmati,23,Sindhupalchok,Mankha
Nepal,Central,Bagmati,23,Sindhupalchok,Marming
Nepal,Central,Bagmati,23,Sindhupalchok,Melamchi
Nepal,Central,Bagmati,23,Sindhupalchok,Motang
Nepal,Central,Bagmati,23,Sindhupalchok,Nawalpur
Nepal,Central,Bagmati,23,Sindhupalchok,Pagretar
Nepal,Central,Bagmati,23,Sindhupalchok,Palchok
Nepal,Central,Bagmati,23,Sindhupalchok,Pangtang
Nepal,Central,Bagmati,23,Sindhupalchok,Petaku
Nepal,Central,Bagmati,23,Sindhupalchok,Pipaldada
Nepal,Central,Bagmati,23,Sindhupalchok,Piskar
Nepal,Central,Bagmati,23,Sindhupalchok,Ramche
Nepal,Central,Bagmati,23,Sindhupalchok,Sangachok
Nepal,Central,Bagmati,23,Sindhupalchok,Sanusiruwari
Nepal,Central,Bagmati,23,Sindhupalchok,Selang
Nepal,Central,Bagmati,23,Sindhupalchok,Sikharpur
Nepal,Central,Bagmati,23,Sindhupalchok,Sindhukot
Nepal,Central,Bagmati,23,Sindhupalchok,SipaPokhare
Nepal,Central,Bagmati,23,Sindhupalchok,SipalKavre
Nepal,Central,Bagmati,23,Sindhupalchok,Sunkhani
Nepal,Central,Bagmati,23,Sindhupalchok,SyauleBazar
Nepal,Central,Bagmati,23,Sindhupalchok,Talramarang
Nepal,Central,Bagmati,23,Sindhupalchok,Tatopani
Nepal,Central,Bagmati,23,Sindhupalchok,Tauthali
Nepal,Central,Bagmati,23,Sindhupalchok,Tekanpur
Nepal,Central,Bagmati,23,Sindhupalchok,Thakani
Nepal,Central,Bagmati,23,Sindhupalchok,ThampalChhap
Nepal,Central,Bagmati,23,Sindhupalchok,Thanpalkot
Nepal,Central,Bagmati,23,Sindhupalchok,Thokarpa
Nepal,Central,Bagmati,23,Sindhupalchok,ThuloDhading
Nepal,Central,Bagmati,23,Sindhupalchok,ThuloPakhar
Nepal,Central,Bagmati,23,Sindhupalchok,ThuloSirubari
Nepal,Central,Bagmati,23,Sindhupalchok,ThumPakhar
Nepal,Central,Bagmati,23,Sindhupalchok,Yamunadanda
Nepal,Central,Bagmati,24,Kavrepalanchok,Anaikot
Nepal,Central,Bagmati,24,Kavrepalanchok,Baldthali
Nepal,Central,Bagmati,24,Kavrepalanchok,Balting
Nepal,Central,Bagmati,24,Kavrepalanchok,BaluwapatiDeupur
Nepal,Central,Bagmati,24,Kavrepalanchok,BanakhuChor
Nepal,Central,Bagmati,24,Kavrepalanchok,BanepaN.P.
Nepal,Central,Bagmati,24,Kavrepalanchok,BekhsimleDhartigaun
Nepal,Central,Bagmati,24,Kavrepalanchok,Bhimkhori
Nepal,Central,Bagmati,24,Kavrepalanchok,Bhumlutar
Nepal,Central,Bagmati,24,Kavrepalanchok,Birtadeurali
Nepal,Central,Bagmati,24,Kavrepalanchok,Budhakhani
Nepal,Central,Bagmati,24,Kavrepalanchok,ChalalGaneshsthan
Nepal,Central,Bagmati,24,Kavrepalanchok,ChandeniMandan
Nepal,Central,Bagmati,24,Kavrepalanchok,Choubas
Nepal,Central,Bagmati,24,Kavrepalanchok,Chyamrangbesi
Nepal,Central,Bagmati,24,Kavrepalanchok,ChyasingKharka
Nepal,Central,Bagmati,24,Kavrepalanchok,DapchaChatraibhanjh
Nepal,Central,Bagmati,24,Kavrepalanchok,DaraunePokhari
Nepal,Central,Bagmati,24,Kavrepalanchok,DeuvumiBaluwa
Nepal,Central,Bagmati,24,Kavrepalanchok,Devitar
Nepal,Central,Bagmati,24,Kavrepalanchok,DhulikhelN.P
Nepal,Central,Bagmati,24,Kavrepalanchok,Dhunkharka
Nepal,Central,Bagmati,24,Kavrepalanchok,DhuseniSiwalaya
Nepal,Central,Bagmati,24,Kavrepalanchok,Dolalghat
Nepal,Central,Bagmati,24,Kavrepalanchok,Falatebhumlu
Nepal,Central,Bagmati,24,Kavrepalanchok,Falemetar
Nepal,Central,Bagmati,24,Kavrepalanchok,Foksingtar
Nepal,Central,Bagmati,24,Kavrepalanchok,GairiBisounaDeupur
Nepal,Central,Bagmati,24,Kavrepalanchok,Ghartichhap
Nepal,Central,Bagmati,24,Kavrepalanchok,Gokule
Nepal,Central,Bagmati,24,Kavrepalanchok,Gothpani
Nepal,Central,Bagmati,24,Kavrepalanchok,HokseBazar
Nepal,Central,Bagmati,24,Kavrepalanchok,JaisithokMandan
Nepal,Central,Bagmati,24,Kavrepalanchok,JyamdiMandan
Nepal,Central,Bagmati,24,Kavrepalanchok,KalatiBhumidanda
Nepal,Central,Bagmati,24,Kavrepalanchok,KanpurKalapani
Nepal,Central,Bagmati,24,Kavrepalanchok,KartikeDeurali
Nepal,Central,Bagmati,24,Kavrepalanchok,KatunjeBesi
Nepal,Central,Bagmati,24,Kavrepalanchok,KavreNityaChandeswor
Nepal,Central,Bagmati,24,Kavrepalanchok,KhaharePangu
Nepal,Central,Bagmati,24,Kavrepalanchok,Khanalthok
Nepal,Central,Bagmati,24,Kavrepalanchok,Kharelthok
Nepal,Central,Bagmati,24,Kavrepalanchok,Kharpachok
Nepal,Central,Bagmati,24,Kavrepalanchok,KolatiBhumlu
Nepal,Central,Bagmati,24,Kavrepalanchok,Koshidekha
Nepal,Central,Bagmati,24,Kavrepalanchok,KuruwasChapakhori
Nepal,Central,Bagmati,24,Kavrepalanchok,Kushadevi
Nepal,Central,Bagmati,24,Kavrepalanchok,Machchhegaun
Nepal,Central,Bagmati,24,Kavrepalanchok,MadanKundari
Nepal,Central,Bagmati,24,Kavrepalanchok,MahadevsthanMandan
Nepal,Central,Bagmati,24,Kavrepalanchok,Mahadevtar
Nepal,Central,Bagmati,24,Kavrepalanchok,MahankalChaur
Nepal,Central,Bagmati,24,Kavrepalanchok,MahendraJyoti
Nepal,Central,Bagmati,24,Kavrepalanchok,MajhiFeda
Nepal,Central,Bagmati,24,Kavrepalanchok,Mangaltar
Nepal,Central,Bagmati,24,Kavrepalanchok,MathurapatiFulbari
Nepal,Central,Bagmati,24,Kavrepalanchok,Methinkot
Nepal,Central,Bagmati,24,Kavrepalanchok,Milche
Nepal,Central,Bagmati,24,Kavrepalanchok,NagreGagarche
Nepal,Central,Bagmati,24,Kavrepalanchok,Nala(Ugrachandi)
Nepal,Central,Bagmati,24,Kavrepalanchok,NasikasthanSanga
Nepal,Central,Bagmati,24,Kavrepalanchok,NayagaunDeupur
Nepal,Central,Bagmati,24,Kavrepalanchok,PanautiN.P.
Nepal,Central,Bagmati,24,Kavrepalanchok,Panchkhal
Nepal,Central,Bagmati,24,Kavrepalanchok,Patalekhet
Nepal,Central,Bagmati,24,Kavrepalanchok,PokhariChauri
Nepal,Central,Bagmati,24,Kavrepalanchok,PokhariNarayansthan
Nepal,Central,Bagmati,24,Kavrepalanchok,PuranogaunDapcha
Nepal,Central,Bagmati,24,Kavrepalanchok,RaviOpi
Nepal,Central,Bagmati,24,Kavrepalanchok,RyaleBhir
Nepal,Central,Bagmati,24,Kavrepalanchok,Saldhara
Nepal,Central,Bagmati,24,Kavrepalanchok,SalleBhumlu
Nepal,Central,Bagmati,24,Kavrepalanchok,Salmechakala(Taldhu
Nepal,Central,Bagmati,24,Kavrepalanchok,SankhupatiChour
Nepal,Central,Bagmati,24,Kavrepalanchok,Sanowangthali
Nepal,Central,Bagmati,24,Kavrepalanchok,Saping
Nepal,Central,Bagmati,24,Kavrepalanchok,SaradaBatase
Nepal,Central,Bagmati,24,Kavrepalanchok,Saramthali
Nepal,Central,Bagmati,24,Kavrepalanchok,Sarasyunkhark
Nepal,Central,Bagmati,24,Kavrepalanchok,SathigharBhagawati
Nepal,Central,Bagmati,24,Kavrepalanchok,SikharAmbote
Nepal,Central,Bagmati,24,Kavrepalanchok,SimalchourSyampati
Nepal,Central,Bagmati,24,Kavrepalanchok,Simthali
Nepal,Central,Bagmati,24,Kavrepalanchok,SipaliChilaune
Nepal,Central,Bagmati,24,Kavrepalanchok,Sisakhani
Nepal,Central,Bagmati,24,Kavrepalanchok,ThuloParsel
Nepal,Central,Bagmati,24,Kavrepalanchok,TukuchaNala
Nepal,Central,Bagmati,24,Kavrepalanchok,UgrataraJanagal
Nepal,Central,Bagmati,25,Bhaktapur,Bageswari
Nepal,Central,Bagmati,25,Bhaktapur,Balkot
Nepal,Central,Bagmati,25,Bhaktapur,BhaktapurN.P.
Nepal,Central,Bagmati,25,Bhaktapur,Changunarayan
Nepal,Central,Bagmati,25,Bhaktapur,Chhaling
Nepal,Central,Bagmati,25,Bhaktapur,Chitapol
Nepal,Central,Bagmati,25,Bhaktapur,Dadhikot
Nepal,Central,Bagmati,25,Bhaktapur,Duwakot
Nepal,Central,Bagmati,25,Bhaktapur,Gundu
Nepal,Central,Bagmati,25,Bhaktapur,Jhaukhel
Nepal,Central,Bagmati,25,Bhaktapur,Kautunje
Nepal,Central,Bagmati,25,Bhaktapur,MadhyapurThimiN.P.
Nepal,Central,Bagmati,25,Bhaktapur,Nagarkot
Nepal,Central,Bagmati,25,Bhaktapur,Nankhel
Nepal,Central,Bagmati,25,Bhaktapur,Sipadol
Nepal,Central,Bagmati,25,Bhaktapur,Sirutar
Nepal,Central,Bagmati,25,Bhaktapur,Sudal
Nepal,Central,Bagmati,25,Bhaktapur,Tathali
Nepal,Central,Bagmati,26,Lalitpur,Asrang
Nepal,Central,Bagmati,26,Lalitpur,Badikhel
Nepal,Central,Bagmati,26,Lalitpur,Bhardev
Nepal,Central,Bagmati,26,Lalitpur,Bhattedanda
Nepal,Central,Bagmati,26,Lalitpur,Bisankhunarayan
Nepal,Central,Bagmati,26,Lalitpur,Bukhel
Nepal,Central,Bagmati,26,Lalitpur,Bungamati
Nepal,Central,Bagmati,26,Lalitpur,Chandanpur
Nepal,Central,Bagmati,26,Lalitpur,Chapagaun
Nepal,Central,Bagmati,26,Lalitpur,Chhampi
Nepal,Central,Bagmati,26,Lalitpur,Choughare
Nepal,Central,Bagmati,26,Lalitpur,Dalchoki
Nepal,Central,Bagmati,26,Lalitpur,Devichour
Nepal,Central,Bagmati,26,Lalitpur,Dhapakhel
Nepal,Central,Bagmati,26,Lalitpur,Dhusel
Nepal,Central,Bagmati,26,Lalitpur,Dukuchhap
Nepal,Central,Bagmati,26,Lalitpur,Gimdi
Nepal,Central,Bagmati,26,Lalitpur,Godamchaur
Nepal,Central,Bagmati,26,Lalitpur,Godawari
Nepal,Central,Bagmati,26,Lalitpur,Gotikhel
Nepal,Central,Bagmati,26,Lalitpur,Harisiddhi
Nepal,Central,Bagmati,26,Lalitpur,Ikudol
Nepal,Central,Bagmati,26,Lalitpur,Imadol
Nepal,Central,Bagmati,26,Lalitpur,Jharuwarasi
Nepal,Central,Bagmati,26,Lalitpur,Kaleswor
Nepal,Central,Bagmati,26,Lalitpur,Khokana
Nepal,Central,Bagmati,26,Lalitpur,LalitpurN.P.
Nepal,Central,Bagmati,26,Lalitpur,Lamatar
Nepal,Central,Bagmati,26,Lalitpur,Lele
Nepal,Central,Bagmati,26,Lalitpur,Lubhu
Nepal,Central,Bagmati,26,Lalitpur,Malta
Nepal,Central,Bagmati,26,Lalitpur,Manikhel
Nepal,Central,Bagmati,26,Lalitpur,Nallu
Nepal,Central,Bagmati,26,Lalitpur,Pyutar
Nepal,Central,Bagmati,26,Lalitpur,Sainbu
Nepal,Central,Bagmati,26,Lalitpur,Sankhu
Nepal,Central,Bagmati,26,Lalitpur,Sidhdipur
Nepal,Central,Bagmati,26,Lalitpur,Sunakothi
Nepal,Central,Bagmati,26,Lalitpur,Thaiba
Nepal,Central,Bagmati,26,Lalitpur,Thecho
Nepal,Central,Bagmati,26,Lalitpur,Thuladurlung
Nepal,Central,Bagmati,26,Lalitpur,Tikathali
Nepal,Central,Bagmati,27,Kathmandu,Aalapot
Nepal,Central,Bagmati,27,Kathmandu,Baad Bhanjyang
Nepal,Central,Bagmati,27,Kathmandu,Bajrayogini
Nepal,Central,Bagmati,27,Kathmandu,Balambu
Nepal,Central,Bagmati,27,Kathmandu,Baluwa
Nepal,Central,Bagmati,27,Kathmandu,Bhadrabas
Nepal,Central,Bagmati,27,Kathmandu,Bhimdhunga
Nepal,Central,Bagmati,27,Kathmandu,Budanilkantha
Nepal,Central,Bagmati,27,Kathmandu,Chalnakhel
Nepal,Central,Bagmati,27,Kathmandu,ChapaliBhadrakali
Nepal,Central,Bagmati,27,Kathmandu,Chhaimale
Nepal,Central,Bagmati,27,Kathmandu,ChouketarDahachok
Nepal,Central,Bagmati,27,Kathmandu,Chunikhel
Nepal,Central,Bagmati,27,Kathmandu,Daanchhi
Nepal,Central,Bagmati,27,Kathmandu,Daxinkali
Nepal,Central,Bagmati,27,Kathmandu,Dhapasi
Nepal,Central,Bagmati,27,Kathmandu,Dharmasthali
Nepal,Central,Bagmati,27,Kathmandu,Futung
Nepal,Central,Bagmati,27,Kathmandu,Gagalphedi
Nepal,Central,Bagmati,27,Kathmandu,Gokarneswor
Nepal,Central,Bagmati,27,Kathmandu,Goldhunga
Nepal,Central,Bagmati,27,Kathmandu,Gonggabu
Nepal,Central,Bagmati,27,Kathmandu,Gothatar
Nepal,Central,Bagmati,27,Kathmandu,IchangNarayan
Nepal,Central,Bagmati,27,Kathmandu,Indrayani
Nepal,Central,Bagmati,27,Kathmandu,Jhormahankal
Nepal,Central,Bagmati,27,Kathmandu,Jitpurphedi
Nepal,Central,Bagmati,27,Kathmandu,Jorpati
Nepal,Central,Bagmati,27,Kathmandu,Kabhresthali
Nepal,Central,Bagmati,27,Kathmandu,Kapan
Nepal,Central,Bagmati,27,Kathmandu,KathmanduN.P.
Nepal,Central,Bagmati,27,Kathmandu,KhadkaBhadrakali
Nepal,Central,Bagmati,27,Kathmandu,KirtipurN.P.
Nepal,Central,Bagmati,27,Kathmandu,Lapsephedi
Nepal,Central,Bagmati,27,Kathmandu,Machhegaun
Nepal,Central,Bagmati,27,Kathmandu,Mahadevathan
Nepal,Central,Bagmati,27,Kathmandu,Mahankal
Nepal,Central,Bagmati,27,Kathmandu,Manmaiju
Nepal,Central,Bagmati,27,Kathmandu,Matatirtha
Nepal,Central,Bagmati,27,Kathmandu,Mulpani
Nepal,Central,Bagmati,27,Kathmandu,Naglebhare
Nepal,Central,Bagmati,27,Kathmandu,NaikapNayaBhanjyang
Nepal,Central,Bagmati,27,Kathmandu,NaikapPuranoBhanjya
Nepal,Central,Bagmati,27,Kathmandu,Nayapati
Nepal,Central,Bagmati,27,Kathmandu,Pukhulachhi
Nepal,Central,Bagmati,27,Kathmandu,Ramkot
Nepal,Central,Bagmati,27,Kathmandu,Sangla
Nepal,Central,Bagmati,27,Kathmandu,Satikhel
Nepal,Central,Bagmati,27,Kathmandu,Satungal
Nepal,Central,Bagmati,27,Kathmandu,Seuchatar
Nepal,Central,Bagmati,27,Kathmandu,Sheshnarayan
Nepal,Central,Bagmati,27,Kathmandu,Sitapaila
Nepal,Central,Bagmati,27,Kathmandu,Sundarijal
Nepal,Central,Bagmati,27,Kathmandu,Suntol
Nepal,Central,Bagmati,27,Kathmandu,Talkududechour
Nepal,Central,Bagmati,27,Kathmandu,Thankot
Nepal,Central,Bagmati,27,Kathmandu,Tinthana
Nepal,Central,Bagmati,27,Kathmandu,TokhaChandeswori
Nepal,Central,Bagmati,27,Kathmandu,TokhaSarswoti
Nepal,Central,Bagmati,28,Rasuwa,Bhorle
Nepal,Central,Bagmati,28,Rasuwa,Bridhim
Nepal,Central,Bagmati,28,Rasuwa,Chilime
Nepal,Central,Bagmati,28,Rasuwa,Dandagoun
Nepal,Central,Bagmati,28,Rasuwa,Dhunche
Nepal,Central,Bagmati,28,Rasuwa,Gatlang
Nepal,Central,Bagmati,28,Rasuwa,Goljung
Nepal,Central,Bagmati,28,Rasuwa,Haku
Nepal,Central,Bagmati,28,Rasuwa,Jibjibe(Nilkantha)
Nepal,Central,Bagmati,28,Rasuwa,Laharepouwa
Nepal,Central,Bagmati,28,Rasuwa,Langtang
Nepal,Central,Bagmati,28,Rasuwa,Ramche
Nepal,Central,Bagmati,28,Rasuwa,Saramthali
Nepal,Central,Bagmati,28,Rasuwa,Syafru
Nepal,Central,Bagmati,28,Rasuwa,Thulogoun
Nepal,Central,Bagmati,28,Rasuwa,Thuman
Nepal,Central,Bagmati,28,Rasuwa,Timure
Nepal,Central,Bagmati,28,Rasuwa,Yarsa
Nepal,Central,Bagmati,29,Nuwakot,BagesworiChokade
Nepal,Central,Bagmati,29,Nuwakot,Balkumari
Nepal,Central,Bagmati,29,Nuwakot,Barsunchet
Nepal,Central,Bagmati,29,Nuwakot,Belkot
Nepal,Central,Bagmati,29,Nuwakot,Betini
Nepal,Central,Bagmati,29,Nuwakot,Bhadratar
Nepal,Central,Bagmati,29,Nuwakot,Bhalche
Nepal,Central,Bagmati,29,Nuwakot,BidurN.P.
Nepal,Central,Bagmati,29,Nuwakot,Budhasing
Nepal,Central,Bagmati,29,Nuwakot,Bungtang
Nepal,Central,Bagmati,29,Nuwakot,Charghare
Nepal,Central,Bagmati,29,Nuwakot,Chaturale
Nepal,Central,Bagmati,29,Nuwakot,Chaughada
Nepal,Central,Bagmati,29,Nuwakot,Chauthe
Nepal,Central,Bagmati,29,Nuwakot,Chhap
Nepal,Central,Bagmati,29,Nuwakot,Dangsing
Nepal,Central,Bagmati,29,Nuwakot,Deurali
Nepal,Central,Bagmati,29,Nuwakot,Duipipal
Nepal,Central,Bagmati,29,Nuwakot,Fikuri
Nepal,Central,Bagmati,29,Nuwakot,Ganeshthan
Nepal,Central,Bagmati,29,Nuwakot,Gaunkharka
Nepal,Central,Bagmati,29,Nuwakot,Gerkhu
Nepal,Central,Bagmati,29,Nuwakot,Ghyangphedi
Nepal,Central,Bagmati,29,Nuwakot,Gorsyang
Nepal,Central,Bagmati,29,Nuwakot,Jiling
Nepal,Central,Bagmati,29,Nuwakot,Kabilas
Nepal,Central,Bagmati,29,Nuwakot,Kakani
Nepal,Central,Bagmati,29,Nuwakot,Kalikahalde
Nepal,Central,Bagmati,29,Nuwakot,Kalyanpur
Nepal,Central,Bagmati,29,Nuwakot,Kaule
Nepal,Central,Bagmati,29,Nuwakot,KhadagBhanjyang
Nepal,Central,Bagmati,29,Nuwakot,Kharanitar
Nepal,Central,Bagmati,29,Nuwakot,KholegaunKhanigau
Nepal,Central,Bagmati,29,Nuwakot,Kintang
Nepal,Central,Bagmati,29,Nuwakot,Kumari
Nepal,Central,Bagmati,29,Nuwakot,Lachyang
Nepal,Central,Bagmati,29,Nuwakot,Likhu
Nepal,Central,Bagmati,29,Nuwakot,Madanpur
Nepal,Central,Bagmati,29,Nuwakot,Mahakali
Nepal,Central,Bagmati,29,Nuwakot,Manakamana
Nepal,Central,Bagmati,29,Nuwakot,Narjamandap
Nepal,Central,Bagmati,29,Nuwakot,Okharpauwa
Nepal,Central,Bagmati,29,Nuwakot,Panchkanya
Nepal,Central,Bagmati,29,Nuwakot,Ralukadevi
Nepal,Central,Bagmati,29,Nuwakot,Ratmate
Nepal,Central,Bagmati,29,Nuwakot,Rautbesi
Nepal,Central,Bagmati,29,Nuwakot,Salme
Nepal,Central,Bagmati,29,Nuwakot,Samari
Nepal,Central,Bagmati,29,Nuwakot,Samundradevi
Nepal,Central,Bagmati,29,Nuwakot,Samundratar
Nepal,Central,Bagmati,29,Nuwakot,Shikharbesi
Nepal,Central,Bagmati,29,Nuwakot,Sikre
Nepal,Central,Bagmati,29,Nuwakot,Sundaradevi
Nepal,Central,Bagmati,29,Nuwakot,Sunkhani
Nepal,Central,Bagmati,29,Nuwakot,Suryamati
Nepal,Central,Bagmati,29,Nuwakot,Talakhu
Nepal,Central,Bagmati,29,Nuwakot,Taruka
Nepal,Central,Bagmati,29,Nuwakot,Thanapati
Nepal,Central,Bagmati,29,Nuwakot,Thansing
Nepal,Central,Bagmati,29,Nuwakot,Thaprek
Nepal,Central,Bagmati,29,Nuwakot,Tupche
Nepal,Central,Bagmati,29,Nuwakot,Urleni
Nepal,Central,Bagmati,30,Dhading,Aginchok
Nepal,Central,Bagmati,30,Dhading,Baireni
Nepal,Central,Bagmati,30,Dhading,Baseri
Nepal,Central,Bagmati,30,Dhading,Benighat
Nepal,Central,Bagmati,30,Dhading,Bhumesthan
Nepal,Central,Bagmati,30,Dhading,Budhathum
Nepal,Central,Bagmati,30,Dhading,Chainpur
Nepal,Central,Bagmati,30,Dhading,ChhatreDyaurali
Nepal,Central,Bagmati,30,Dhading,Darkha
Nepal,Central,Bagmati,30,Dhading,Dhola
Nepal,Central,Bagmati,30,Dhading,Dhussa
Nepal,Central,Bagmati,30,Dhading,Gajuri
Nepal,Central,Bagmati,30,Dhading,Goganpani
Nepal,Central,Bagmati,30,Dhading,Gumdi
Nepal,Central,Bagmati,30,Dhading,Jeewanpur
Nepal,Central,Bagmati,30,Dhading,Jharlang
Nepal,Central,Bagmati,30,Dhading,Jogimara
Nepal,Central,Bagmati,30,Dhading,Jyamrung
Nepal,Central,Bagmati,30,Dhading,Kalleri
Nepal,Central,Bagmati,30,Dhading,Katunje
Nepal,Central,Bagmati,30,Dhading,Kewalpur
Nepal,Central,Bagmati,30,Dhading,Khalte
Nepal,Central,Bagmati,30,Dhading,Khari
Nepal,Central,Bagmati,30,Dhading,Kiranchok
Nepal,Central,Bagmati,30,Dhading,Kumpur
Nepal,Central,Bagmati,30,Dhading,Lapa
Nepal,Central,Bagmati,30,Dhading,Mahadevsthan
Nepal,Central,Bagmati,30,Dhading,Maidi
Nepal,Central,Bagmati,30,Dhading,Marpak
Nepal,Central,Bagmati,30,Dhading,Mulpani
Nepal,Central,Bagmati,30,Dhading,Muralibhanjyang
Nepal,Central,Bagmati,30,Dhading,Nalang
Nepal,Central,Bagmati,30,Dhading,Naubise
Nepal,Central,Bagmati,30,Dhading,Nilkantha
Nepal,Central,Bagmati,30,Dhading,Phulkhark
Nepal,Central,Bagmati,30,Dhading,Pida
Nepal,Central,Bagmati,30,Dhading,ReeGaun
Nepal,Central,Bagmati,30,Dhading,Salang
Nepal,Central,Bagmati,30,Dhading,Salyankot
Nepal,Central,Bagmati,30,Dhading,Salyantar
Nepal,Central,Bagmati,30,Dhading,Sangkosh
Nepal,Central,Bagmati,30,Dhading,Satyadevi
Nepal,Central,Bagmati,30,Dhading,Semjong
Nepal,Central,Bagmati,30,Dhading,Sertung
Nepal,Central,Bagmati,30,Dhading,Sunaulabazar
Nepal,Central,Bagmati,30,Dhading,Tasarpu
Nepal,Central,Bagmati,30,Dhading,Thakre
Nepal,Central,Bagmati,30,Dhading,Tipling
Nepal,Central,Bagmati,30,Dhading,Tripureswor
Nepal,Central,Janakpur,17,Dolakha,Alampu
Nepal,Central,Janakpur,17,Dolakha,Babare
Nepal,Central,Janakpur,17,Dolakha,Bhedapu
Nepal,Central,Janakpur,17,Dolakha,BhimesworN.P.
Nepal,Central,Janakpur,17,Dolakha,Bhirkot
Nepal,Central,Janakpur,17,Dolakha,Bhusaphedi
Nepal,Central,Janakpur,17,Dolakha,Bigu
Nepal,Central,Janakpur,17,Dolakha,Bocha
Nepal,Central,Janakpur,17,Dolakha,Bulung
Nepal,Central,Janakpur,17,Dolakha,Chankhu
Nepal,Central,Janakpur,17,Dolakha,Chhetrapa
Nepal,Central,Janakpur,17,Dolakha,Chilankha
Nepal,Central,Janakpur,17,Dolakha,Chyama
Nepal,Central,Janakpur,17,Dolakha,Dandakharka
Nepal,Central,Janakpur,17,Dolakha,Dudhpokhari
Nepal,Central,Janakpur,17,Dolakha,Fasku
Nepal,Central,Janakpur,17,Dolakha,Gairimudi
Nepal,Central,Janakpur,17,Dolakha,GauriSankar
Nepal,Central,Janakpur,17,Dolakha,GhangSukathokar
Nepal,Central,Janakpur,17,Dolakha,Hawa
Nepal,Central,Janakpur,17,Dolakha,Japhe
Nepal,Central,Janakpur,17,Dolakha,Jhule
Nepal,Central,Janakpur,17,Dolakha,Jhyaku
Nepal,Central,Janakpur,17,Dolakha,Jiri
Nepal,Central,Janakpur,17,Dolakha,Jugu
Nepal,Central,Janakpur,17,Dolakha,Kabhre
Nepal,Central,Janakpur,17,Dolakha,Kalingchok
Nepal,Central,Janakpur,17,Dolakha,Katakuti
Nepal,Central,Janakpur,17,Dolakha,Khare
Nepal,Central,Janakpur,17,Dolakha,Khopachagu
Nepal,Central,Janakpur,17,Dolakha,Laduk
Nepal,Central,Janakpur,17,Dolakha,LakuriDada
Nepal,Central,Janakpur,17,Dolakha,Lamabagar
Nepal,Central,Janakpur,17,Dolakha,Lamidada
Nepal,Central,Janakpur,17,Dolakha,Lapilang
Nepal,Central,Janakpur,17,Dolakha,Magapauwa
Nepal,Central,Janakpur,17,Dolakha,Mali
Nepal,Central,Janakpur,17,Dolakha,Malu
Nepal,Central,Janakpur,17,Dolakha,Marbu
Nepal,Central,Janakpur,17,Dolakha,Melung
Nepal,Central,Janakpur,17,Dolakha,Mirge
Nepal,Central,Janakpur,17,Dolakha,Namdu
